id,SMILES,Tm
6546,Clc1ccc(cc1)SCSc1ccc(cc1)Cl,320.15
9358,NC(=O)NN=Cc1ccccc1,504.15
2107,BrCC(=O)c1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C,379.15
1672,C=Cc1cc(C)ccc1C,238.14999999999998
15622,Nc1ccc(cc1)c1ccccc1,326.15
1512,COc1cc(OC)ccc1[N+](=O)[O-],347.15
1479,OC(=O)Cc1ccc(cc1Cl)Cl,402.15
8687,COc1ccccc1P(c1ccccc1OC)c1ccccc1OC,473.15
25831,CCCC(CCC=CC=CC#CC#CC=CCO)O,360.15
8331,NNC(=O)c1ccc(cc1)C,390.15
19018,CNC(=O)N(C)C,348.65
8038,CCCCCCCCCCCC[Si](OC)(OC)OC,233.14999999999998
13193,CCC#CCC,170.14999999999998
2889,[O-][N+](=O)c1ccc(c(c1)N)C,380.15
594,N#CC1CN(CN(C1)Cc1ccccc1)Cc1ccccc1,353.15
25082,Cc1ccccc1[Si](Cl)(Cl)Cl,247.64999999999998
5514,CCCCCCCCCc1ccc(cc1)B(O)O,357.15
23860,CN(c1ccc(cc1)N=C1C=CC(=O)C=C1)C,406.65
17827,Fc1c(N)cc(c(c1F)F)F,301.15
384,O1CCOCCOCCOCCOCCOCC1,312.15
14438,CCC(c1ccccc1)c1ccccc1,287.15
4424,COc1ccc(cc1)Nc1ccc(cc1)OC,375.15
16979,OC(=O)/C=C/C1=NC=N[CH]1,498.15
9231,CC1=NCCNc2c1c(=O)n(c1c2cccc1)c1ccccc1,494.15
6012,COC(=O)c1cc(cc(c1)C(=O)O)[N+](=O)[O-],456.15
11469,C=C1C2CC(C1(C)C)C(=C(c1ccccc1)c1ccccc1)C2c1ccccc1,388.15
12566,CC(=O)OC1CCC2(C(=CC(=O)C3C2CCC2(C3CCC2=O)C)C1)C,455.15
5976,Cc1onc(n1)c1ccccc1,308.15
14225,Clc1ccc(c(c1)O)C(=O)O,483.15
6856,CCOC(=O)c1ccc(cc1)C(=O)OCC,318.15
788,ClCc1cccc2c1cccc2,305.15
15359,Oc1cc(cc(c1O)C(C)(C)C)C(C)(C)C,369.15
24208,ClCC(C(=O)O)(C)C,314.65
21602,CC(NCC(c1ccc2c(c1)cccc2)O)C,381.15
1775,COc1cc(F)c(c(c1)F)CBr,318.15
14523,NC(=O)c1ccccc1Cc1ccccc1,438.15
2875,Cc1occc1C(=O)O,371.15
1156,O=C(C(c1ccco1)O)c1ccco1,411.15
10740,CCCCCCCCc1ccc(cc1)NC(=O)c1ccc(cc1)C,386.15
3347,N#CCc1ccc(c(c1)OC)OC,337.15
25560,CCCCOC(=O)/C=C/C(=O)OCCCC,188.14999999999998
15207,CC(c1cccc(n1)C(C)(C)C)(C)C,275.15
2744,OCC1COc2c(O1)cccc2,362.15
7834,O=C(c1ccccc1)NNC(=O)c1ccccc1,512.15
4000,Cc1cncc(c1)O,411.15
4184,O=c1n(cnc2c1cccc2)c1ccccc1,412.15
12563,O=C(c1ccc2c3c1c(ccc3CC2)[N+](=O)[O-])Cc1ccccc1,462.15
11874,O=C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)Nc1cccnc1,418.15
21470,ClCCN(CCCl)CCCl,269.15
3085,Oc1cccc(c1)N1CCNCC1,480.15
10462,O=C(NN1C(=O)CSC1c1ccccc1Cl)CCn1c(C)nc2c1cccc2,523.15
10410,CCOC(=O)c1c(SC)nn(c1N)C(=O)Cc1ccccc1,393.15
9668,N#CC(=NNc1cccc(c1)C(F)(F)F)C(=O)c1cccs1,447.15
5052,CN(c1ccc(cc1)C(=O)Cl)C,418.15
17540,CCCCCCCCCCCCCCCCCCCC(=O)OCC,323.15
13423,CC1CCC(C1)(C)C,131.14999999999998
16030,CCNc1nc(SC)nc(n1)NC(C)(C)C,377.15
5431,CCCCc1ccc(cc1)C(=O)O,380.15
3599,NC1=NN(CC1)c1ccccc1,442.15
4759,Nc1ccc(c(c1)Cl)Br,337.15
2335,BrCc1ccc(cc1Cl)F,310.15
10307,BrCCNC(=O)c1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],413.15
10607,Nc1nn2c(c1N=Nc1cccc(c1)[N+](=O)[O-])nc(cc2C(F)(F)F)c1cccs1,519.15
5044,COc1cc(ccc1C=O)N(C)C,332.15
7601,COC(=O)/C=C/c1ccc(cc1)Cl,349.15
22676,COCC1(CCN(CC1)CCc1cccs1)N(c1ccccc1)C(=O)CC,370.15
11799,Brc1cc(Br)c(c(c1)C(=O)c1ccccc1)N,371.15
624,CC(c1cc(cc(c1)C(C)C)C(C)C)C,266.15
11125,COC(CNC(c1ccc(c(c1)O)OC)C)OC,361.15
13710,CCCCc1ccccc1,185.14999999999998
5320,COc1ccc(cc1[N+](=O)[O-])C(=O)N,448.15
1386,[N-]=[N+]=NS(=O)(=O)c1c(cc(cc1C(C)C)C(C)C)C(C)C,315.15
18570,CCCCCc1ccc(cc1O)C,297.15
13746,NC(=O)c1ccccc1C,415.15
26297,ON=CC(=NO)C,430.15
8160,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,354.15
23864,CC(=O)O[Si](OC(=O)C)(C)C,260.65
11572,Nc1ccccc1NNc1ccccc1,380.15
25143,CC1CCC2C31CCC(C(C3)C2(C)C)(C)O,359.15
7469,COC(=O)c1c(O)cc(cc1O)O,450.15
20367,CCCCCCCCOC=O,234.04999999999998
17642,O=NN(CC(=O)O)C,339.65
20886,Cc1ccc2c(c1)nc(cc2)C,334.15
1125,ClC(C(=O)c1ccccc1)Cl,294.15
12447,CC1C(=O)C2(C(C1CC2)(C)C)C,311.15
2272,CCC(Cl)(C)C,200.14999999999998
5909,OCc1cc(F)ccc1C,311.15
587,BrCCCBr,239.14999999999998
14315,CCc1ccccc1c1ccccc1,267.15
26074,CC(=O)Nc1ccc2c(c1)nn(n2)C1CCCC1,367.15
5674,CC(=O)c1ccc2c(c1)CCO2,331.15
11679,[O-][N+](=O)c1c2NCCCc2c(c2c1NCCC2)[N+](=O)[O-],460.15
877,NC(=O)CS(=O)(=O)c1ccccc1,429.15
14952,C1CCOCO1,231.14999999999998
27056,ON([C@@H]([C@H]1COC(O1)(C)C)C#C)Cc1ccccc1,388.0
27261,Brc1ccc2c(c1O)nccc2,412.65
16796,ONC(=O)c1ccccc1,401.15
1187,Brc1c(Br)csc1Br,317.15
26398,Oc1ccc(c(c1)O)/N=N/c1ccc(cc1)[N+](=O)[O-],473.15
24916,OCC1OC(CC1O)n1cc(Br)c(=O)[nH]c1=O,465.65
27136,COC(=O)c1ccc(cc1)OS(=O)(=O)c1ccc(cc1)C,363.5
1040,O=C(OC(C)(C)C)CNc1ncc(cc1C)I,372.15
17500,NC1=NC2=NC=NC2=C([N]1)N,575.15
23040,OCCC1=C(C)N2C(=Nc3c(C2)cnc(n3)C)S1,501.95
23337,CCN(c1ccccc1C)CC,213.14999999999998
11319,BrC(CC1(C(=O)C2(C(C1CC2)(C)C)C)C1(CC(Cc2ccccc2)Br)C(=O)C2(C(C1CC2)(C)C)C)Cc1ccccc1,488.15
16985,Clc1ccc2-n3cnnc3CN=C(c2c1)c1ccccc1,501.65
4318,Oc1ccc(cc1)S(=O)(=O)C,366.15
24756,ClCc1cc(Cl)cc(c1)Cl,309.15
21673,CCCCC1C(=O)N(N(C1=O)c1ccc(cc1)O)c1ccccc1,369.15
22752,Clc1ccc2c(c1)oc1c2c(Cl)cc(c1Cl)Cl,463.15
17912,CN(c1ccc(cc1C)/N=N/c1cccc(c1)[N+](=O)[O-])C,347.15
798,O=C(c1ccc(cc1)[N+](=O)[O-])C=Cc1cccs1,442.15
11394,O=C1OC(c2ccccc2)(c2ccccc2)C2(CCC1C(C)(C)O2)C,407.15
12481,COc1cc2CNCCc2cc1O,495.15
534,OCc1ccc(cc1)CO,392.15
941,OCCOc1ccc2c(c1)cccc2,347.15
1129,OC(=O)c1cccc2c1OC(O2)(F)F,477.15
9253,COc1cc(C=NN=Cc2ccc(c(c2)OC)OCc2ccccc2)ccc1OCc1ccccc1,489.15
525,FC(COc1ccc(cc1)OCC(F)(F)F)(F)F,349.15
16991,CO[C@H]1[C@@H](C[C@H]2[C@@H]([C@@H]1C(=O)OC)C[C@H]1N(C2)CCC2=C1N=C1C2=CC=C[CH]1)OC(=O)c1cc(OC)c(c(c1)OC)OC,503.65
18673,N#CCCNc1ccccc1,325.65
3951,Cc1cc(F)cc(c1)C(=O)O,415.15
24914,c1ccc2c(c1)c(ccc2)Oc1cccc2c1cccc2,383.15
25857,OC1(Cn2ncnc2)C(=Cc2ccc(cc2)Cl)CCC1(C)C,413.15
11519,O=C1C(OC1=C1C2CCC(C1=O)(C2(C)C)C)C1C2CCC(C1=O)(C2(C)C)C,469.15
26268,COC(OC)(OC)N,444.65
9601,COc1ccc(cc1)NN=C1C(=O)NC(=O)NC1=O,537.15
7580,COC(=O)c1ccc(cc1)CS(=O)(=O)C,438.15
14301,CC(=O)Oc1cccc(c1)[N+](=O)[O-],327.15
11552,CC1Cc2c(N1C(=O)C)cc1c(c2)cc([nH]1)C,548.15
4309,OCc1ccc(cc1)CC(=O)O,406.15
23699,CCCCNC(=O)c1cc(N)ccc1OCC#C,357.15
873,O[C@@H]1CCCN(C1)C(=O)OC(C)(C)C,320.15
913,O=C1C[C@H]2C([C@]1(C)CC2)(C)C,451.15
4504,NNC(=S)Nc1cccc(c1)C(F)(F)F,394.15
22553,O=C(N(C)C)Nc1ccc(c(c1)Cl)SC(Cl)(F)F,386.65
999,BrCC(=O)c1ccc2c(c1)cccc2,356.15
8295,C1CCCNC1,262.15
25807,ON=C1CC2C(C1(C)CC2)(C)C,391.15
10803,N#CC(c1cc(OC)c(cc1C)OC)O,353.15
7307,O=C1OC(=O)c2c(C1)cccc2,415.15
1715,O=C1C=C(Cl)C(=O)C(=C1)Cl,396.15
2814,COc1cc(ccc1C#N)OC(F)(F)F,308.15
2100,BrCC(=O)c1ccccc1OC,317.15
7102,CCOC(=O)c1cc(OC)c(cc1[N+](=O)[O-])OC,374.15
4460,[O-][N+](=O)c1cc(Cl)c(cc1N)Cl,454.15
25913,COc1ccc(cc1)CNC(=O)C(=O)C1=c2cc(ccc2=N[CH]1)[N+](=O)[O-],547.65
905,NCCOCC(=O)O,451.15
7635,[O-][N+](=O)c1ccc(o1)C(=O)OC,353.15
21990,O=C1OCC(=C1)C1CCC2(C1(C)CCC1C2CCC2C1(C)CCC(C2)OC1CC(O)C(C(O1)C)OC1CC(O)C(C(O1)C)OC1CC(O)C(C(O1)C)O)O,528.65
3145,OC(=O)CCc1ccc(cc1)C,389.15
7956,CC(NCc1ccccc1)(C)C,245.14999999999998
1087,OCC(F)(F)F,229.14999999999998
15877,CCCCCCCCCCCC(=O)N,372.15
12875,COC(=O)Oc1ccccc1C(=O)O,407.15
9638,CN1C(=O)N(C)C(=O)C(=NNc2c(Br)cc(cc2Br)Br)C1=O,439.15
19013,Nc1ccc(c(c1Cl)Cl)Cl,346.15
1773,COc1cc(F)c(c(c1)F)C(=O)O,457.15
111,Cc1cccc2c1cccc2,251.14999999999998
10647,Fc1ccc(cc1)C1C2=C(Nc3c1c1ccccc1cc3)CC(CC2=O)(C)C,477.15
7604,COC(=O)c1ccc(cc1)N(C)C,373.15
12021,c1ccc2c(c1)Oc1c(O2)nc2c(n1)cccc2,529.15
22666,OC(C(C)(C)C)C(n1ncnc1)Oc1ccc(cc1)Cl,406.65
3407,Brc1cncc(c1)Br,385.15
4616,c1cnc2c(c1)[nH]cn2,421.15
2970,O=Cc1ccccc1[N+](=O)[O-],318.15
5177,C=Cc1ccc(cc1)F,237.14999999999998
2808,Sc1cccc[n+]1[O-],344.15
18550,[O-][N+](=O)c1cc([N+](=O)[O-])c(c(c1)C(C)(C)C)O,399.15
4473,COc1cc([N+](=O)[O-])c(cc1OC)CO,419.15
8120,CCCCCCCCC(=O)Cl,212.14999999999998
20279,CCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC,233.14999999999998
13659,CCCC(CC(O)C)C,171.14999999999998
3107,Cc1ccc(cc1)C(=O)C=Cc1cccs1,352.15
2128,BrCC(=O)c1ccc(cc1)Cl,369.15
12762,O=C(c1ccccc1)Nc1ccc(cc1)[N+](=O)[O-],471.15
24930,OCC1CC(C(O1)n1cnc2c1ncnc2N)O,498.65
13299,CCC(C(=C)C)C,139.14999999999998
7842,CCN(c1ccccc1)CC,235.14999999999998
1540,S=C=Nc1ccc(cc1C)C,300.15
24711,FB(N(C)C)N(C)C,228.84999999999997
11230,Cc1oc2-c3c(CCC(c2c1)(C)c1ccccc1)oc1c3cccc1,408.15
23720,c1ccc(cc1)C1=NC=C[CH]1,402.15
19189,OC(=O)c1cc(I)c(c(c1)I)O,510.15
12503,S=C(c1ccc2c(c1)OCO2)N1CCOCC1,427.15
17094,Cc1cnc2c(n1)ncnc2,470.15
9550,N#CC(=Cc1ccccc1C)c1nc2c(s1)cccc2,422.15
792,Oc1ccc2c(c1/N=N/c1ccc(cc1)[N+](=O)[O-])cccc2,523.15
17352,CC1CC(C)CC(C1)C,165.74999999999997
1717,N#Cc1cc(F)c(nc1Cl)Cl,364.15
21735,Cc1cc2CCCS(=O)(=O)c2cc1S(=O)(=O)N,509.65
988,Cc1ccc(cc1)C(=O)c1ccccc1C(=O)O,411.15
12033,O=CC(C(C(C(=O)O)C(=O)O)c1ccccc1)(C)C,426.15
10782,COc1ccc(cc1)C1(C)N=NC(=C1)C,343.15
3322,C1COC=CC1,203.14999999999998
9854,[O-][N+](=O)C=Cc1cccc(c1)C=C[N+](=O)[O-],477.15
4604,CNS(=O)(=O)Cc1ccc(cc1)N,414.15
7370,NCCC(C)C,213.14999999999998
8205,OC(=O)Cc1ccccc1C,361.15
25795,CON=C(c1ccccc1COc1ccccc1C)C(=O)OC,372.15
10287,CCOC(=C1C=NC2=C(C1=O)CNN2C)O,412.15
9078,O=C1NN=C(C1=Cc1ccc(cc1)N(C)C)c1c(O)c2ccccc2n(c1=O)C,535.15
22952,O=C(c1c(O)cccc1O)Nc1ccc(cc1)Br,502.15
16892,CN1CCN(CC1)C(=O)OC1c2nccnc2C(=O)N1c1ccc(cn1)Cl,451.15
7574,COC(=O)c1ccc(cc1)c1ccsc1,435.15
1741,OB(c1c(Cl)cccc1Cl)O,425.15
3861,N#Cc1cccnc1F,302.15
1550,[O-][N+](=O)c1ccc(c(c1)[N+](=O)[O-])O,380.15
7741,OC(=O)Cc1cccc(c1)C,337.15
12218,O=C1OC(=NC1=Cc1ccccc1F)c1ccccc1,422.15
12352,CC(=O)C(=C1SCCCS1)C(=O)C,364.15
4157,O=C1NC(=O)c2c1cccc2[N+](=O)[O-],492.15
9286,C=CC1=C(CCCC1)C=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],426.15
2293,Fc1ccc(c(c1Cl)C(=O)O)F,400.15
13818,CCc1ccccc1Cl,190.14999999999998
24522,CCCCOc1ccc(cn1)/N=N/c1ccc(nc1N)N,402.15
6306,c1cc2cccc3c2c(c1)CC3,367.15
16495,OCC(=O)[C@@]1(O)C[C@H](O[C@H]2C[C@H](N)[C@@H]([C@@H](O2)C)O)c2c(C1)c(O)c1c(c2O)C(=O)c2c(C1=O)cccc2OC,477.65
6914,COC(=O)c1ccccc1C(=O)OC,278.15
7186,CCOC(=O)CC(C)C,174.14999999999998
1203,CC(C(C)C)C(C)C,163.14999999999998
3384,Oc1cc(cc(c1)C(F)(F)F)C(F)(F)F,294.15
5253,COc1ccc(cc1[N+](=O)[O-])I,370.15
12197,O=C1OC(=NC1=Cc1ccc(o1)c1cccc(c1)[N+](=O)[O-])c1ccccc1,418.15
14346,CCCCCCCCCC(CC)C,220.14999999999998
16916,Clc1cc(Sc2cc(Cl)cc(c2O)Cl)c(c(c1)Cl)O,461.15
26976,Fc1c(F)c(F)c(c(c1F)Br)Br,285.15
16954,CCCN1C[C@H](CSC)C[C@H]2[C@H]1CC1=CN=C3C1=C2[CH]C=C3,480.65
22520,CCC(=O)C(=O)O,306.15
22911,Nc1ccc2c(n1)N=C1C2=CC=C[CH]1,475.15
6045,C1CCCc2c(CC1)[nH]c1c2cccc1,347.15
3223,NCCC(c1ccccc1)c1ccccc1,300.15
28334,OC(=N)CN=C(c1cc(n(c1C)c1ccc(cc1)F)C)O,467.15
9285,COc1ccc2c(c1)C(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C2,494.15
9596,Brc1ccc(o1)C=CC(=O)c1ccco1,350.15
9321,ON=Cc1ccc2c(c1)C(=O)c1c(C2=O)c(Cl)c(c(c1Cl)Cl)Cl,508.15
2779,Ic1nccc(c1)C(=O)N,438.15
4724,N#Cc1ccc(cc1F)Br,344.15
1485,COc1c(F)ccc(c1F)C(=O)N,385.15
24382,COP(=S)(Oc1c(Cl)cc(cc1Cl)C)OC,352.15
16477,OC[C@@]12[C@H](O)C[C@@H](C[C@@]2(O)CC[C@@H]2[C@@H]1[C@H](O)C[C@]1([C@]2(O)CC[C@@H]1C1=CC(=O)OC1)C)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O,473.15
9778,O=C(c1ccccc1)Nc1ccc(cc1)C=Cc1ccc(cc1)NC(=O)c1ccccc1,526.15
1826,N#Cc1c(cccc1[N+](=O)[O-])[N+](=O)[O-],421.15
9842,CC(=O)Nc1ccccc1C=Cc1cc(C=Cc2ccccc2)c(cc1[N+](=O)[O-])[N+](=O)[O-],538.15
3590,Nc1cccnc1Br,350.15
3787,N#Cc1ccncc1Cl,346.15
16871,Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C,440.15
25839,N#CC=C(C#N)Cl,333.65
23780,CC(=O)CCCCC(=O)C,317.15
12494,CC(=O)Nc1c(C)ccc2c1C(=O)c1ccccc1C2=O,406.15
7224,NCCN,283.15
21427,Clc1cc(C(=O)O)c(cc1Cl)Cl,439.65
26099,CC(N(C(=O)COC(=O)c1ccccc1)C(C)C)C,378.65
25518,[O-][N+](=O)c1cc([N+](=O)[O-])c(cc1O)Cl,365.15
4785,Oc1ccc(cc1)c1ccc(cc1)Br,439.15
26916,c1ccc(cc1)NCc1ccccc1,310.65
3479,COc1cc(cc(c1O)OC)C(=O)C,392.15
2602,COc1ccc(cc1)C(=O)c1ccccc1F,329.15
23775,OCc1ccc2c(c1)cccc2,354.45
17395,FC(C(Cl)F)Cl,171.95
7908,OC(=O)c1ccc(c2c1cccc2)C(=O)O,596.15
6758,OC(=O)CC[C@H]([C@H]1CC[C@@H]2[C@]1(C)C(=O)C[C@H]1[C@H]2C(=O)C[C@H]2[C@]1(C)CCC(=O)C2)C,510.15
21945,O=C(c1ccccc1)Oc1ccc2c(c1)CCC1C2CCC2(C1CCC2O)C,469.15
24881,CCOC(=O)c1ccccc1C(=O)c1ccccc1,332.65
24944,Clc1ccc2-c3c(Cc2c1)cc(cc3)Cl,401.15
7625,COC(=O)c1cc(ccc1O)C(=O)C,333.15
22845,O=Cc1ccc(cc1O)C,333.65
19016,OC(=O)c1ccccc1S(=O)(=O)O,414.15
4288,BrCc1ccc(cc1)CC(=O)O,452.15
8305,CCCN(S(=O)(=O)c1ccc(cc1)C(=O)O)CCC,472.15
10092,COC(=O)CCC(C1CCC2C1(C)CCC1C2C(=O)CC2C1(C)CCCC2)C,366.15
7158,CCOC(=O)C(c1ccccc1)(c1ccccc1)O,303.15
12045,c1ccc(cc1)N1CSc2n(C1)c(nn2)c1cccnc1,487.15
12758,O=C1OCc2c(C1)cccc2,356.15
20923,COc1ccccc1NC(=O)CC(=O)C,359.15
5588,CC(c1ccc(cc1)O)(C)C,372.15
13890,C=Cc1ccc(cc1)C(=O)C,310.15
16729,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,307.15
9801,O=C1N(N=C(C1C=C1C(=NN(C1=O)c1ccccc1)c1ccc(cc1)[N+](=O)[O-])c1ccc(cc1)[N+](=O)[O-])c1ccccc1,557.15
10077,CCC1(CCC2(C(C1)CCC1C2CCC2(C1CCC2=O)C)C)OC(=O)C,399.15
612,OC(C(F)(F)F)(C(F)(F)F)c1cccc(c1)C(C(F)(F)F)(C(F)(F)F)O,283.15
18453,COc1cc(ccc1OC)CC1N(C)CCc2c1cc(OC)c(c2)OC,362.15
16550,N[C@H](C(=O)O)CC1=NC=N[CH]1,555.15
18711,COC1=CC=C2C(=CC=N2)[CH]1,330.15
3418,Clc1cc(C)c(c(c1)Cl)I,317.15
11219,COc1ccccc1C1(C)CCc2c(-c3c1cc(o3)C)c1c(o2)ccc(c1)Cl,471.15
19756,CCCCCCCCCC(=O)CCCCCCCCC,338.65
1635,CCC(=O)c1cc(O)ccc1O,371.15
18433,CNP(=O)(Oc1ccccc1)NC,375.15
6028,Ic1c(C)cc(cc1C)C(C)(C)C,329.15
7289,Fc1c(F)c(F)c(c(c1F)F)F,278.15
7911,ClS(=O)(=O)c1cccc2c1cccc2,341.15
4074,CC(=O)C(C)C,181.14999999999998
18953,CCCCCCCF,200.14999999999998
10466,[O-][P+](CCN(CP(c1ccccc1)c1ccccc1)CP(c1ccccc1)c1ccccc1)(O)O,420.15
1438,[O-][N+](=O)c1c(Cl)ccc(c1Cl)O,360.15
12163,N#CC(=C1CCCC1)c1nc2c(s1)cccc2,508.15
5290,CC(c1ccc(cc1)O)C,333.15
9131,COc1ccc(cc1)n1nc(sc1=N)C(=O)c1cccc2c1cccc2,348.15
14098,CC(=O)c1ccc(cc1)C(=O)C,385.15
19968,FC(C(C(C(F)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)F,195.14999999999998
2952,O=C=Nc1ccc2c(c1)cccc2,328.15
3956,Fc1cccc(c1)B(O)O,487.15
9600,S=C1NC(=O)C(=NNc2ccccc2[N+](=O)[O-])C(=O)N1,603.15
8281,OC(=O)c1ccccc1C(=O)N,415.15
27250,OC[C@@H]([C@@H](c1cc(OC)c(c(c1)OC)OC)O)Oc1c(OC)cccc1OC,378.15
9711,COc1ccccc1C=C(c1nc2c(s1)cccc2)C(=O)N,447.15
14916,BrCC(C1CCC(C(C1)Br)Br)Br,343.15
11588,c1ccc(cc1)N=Nc1ccc(cc1)N=Nc1ccc(cc1)N=Nc1ccccc1,506.15
805,Ic1ccc(cc1)n1cccc1,404.15
855,OC(=O)C[Si](C)(C)C,314.15
20801,O=C1OCCO1,312.65
7582,COC(=O)c1ccc(cc1)C(F)(F)F,287.15
55,OC(=O)C1(CC1)C(F)(F)F,361.15
24712,CCOc1ccccc1F,256.45
2840,COc1ccccc1C(=O)O,374.15
13974,ClCC=Cc1ccccc1,254.14999999999998
4016,Oc1cccc(c1)C1CC(=O)c2c(O1)cccc2,413.15
9350,[O-][N+](=O)c1cc(ccc1NN=C1Cc2c1cccc2)[N+](=O)[O-],476.15
9631,N#CC(=Cc1ccc(cc1)N(C)C)c1scc(n1)c1ccc(cc1)Cl,407.15
2736,N#Cc1ccccc1O,367.15
25395,O=C(/C=C/c1ccccc1)OCC=Cc1ccccc1,317.15
12063,Clc1ccc(cc1)C=C1SC(=S)N(C1=O)CNc1ccc(cc1)[N+](=O)[O-],490.15
16583,OC[C@H]1O[C@H](C[C@@H]1O)n1cc(c(=O)[nH]c1=O)C(F)(F)F,460.65
5397,Cc1ccc(cc1)C(=O)C,254.14999999999998
25,[O-][N+](=O)CCC,165.14999999999998
11712,[O-][N+](=Nc1ccccc1)c1ccc(cc1)N=Nc1ccccc1,404.15
4919,[O-][N+](=O)c1cc(ccc1Cl)S(=O)(=O)Cl,333.15
746,O=C(N1CCCCC1)N1CCCCC1,318.15
24716,O=C=C=C=O,166.14999999999998
25425,CNC(=S)NCc1ccccc1,348.15
24317,Clc1ccc(c(c1C)Cl)O,331.15
25772,OC(=O)C=C(C=CC1(O)C(=CC(=O)CC1(C)C)C)C,433.15
10068,COC(=O)CCC(C1CCC2C1(C)C(OC(=O)C)CC1C2C=CC2C1(C)CCC(C2)OC(=O)C)C,357.15
26198,COc1ccc2c(c1)c(OC(=O)C)c(c(c2OC(=O)C)OC)OC,350.65
10378,O=C(c1cnc(cn1)C(C)(C)C)Nc1cc(cc(c1)C(F)(F)F)C(F)(F)F,409.15
7429,O=C1C=CC(=O)N1,365.15
3073,CC([Si](C1SCCCS1)(C(C)C)C(C)C)C,321.15
19570,CN(c1ccccc1)c1ccccc1,265.65
9732,CC(=CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C)C=Cc1ccccc1,388.15
25929,CON=C(c1ccccc1CON=C(c1cccc(c1)C(F)(F)F)C)C(=O)OC,346.04999999999995
565,CN1C(=O)CC(=O)N(C1=O)C,395.15
23469,ClC(I)I,269.15
25758,CN(C(C(c1ccccc1)O)C)C/C=C/c1ccccc1,348.15
4681,[O-][N+](=O)c1cc(Br)c(c(c1N)C)C,426.15
10233,CCOC(=O)C(=C(N(C)C)SC)C#N,365.15
25877,O=C(c1ccc(s1)[N+](=O)[O-])NN=CC=Cc1ccc(o1)[N+](=O)[O-],508.65
12313,O=C1OC(C)(C)OC(=O)C1=Cc1ccc(o1)Br,389.15
7639,COc1ccc(cn1)C(=O)OC,324.15
8699,C[Si](P([Si](C)(C)C)[Si](C)(C)C)(C)C,297.15
6605,Oc1c2cccc1Cc1cccc(c1O)Cc1cccc(c1O)Cc1c(c(Cc3c(c(Cc4c(c(C2)ccc4)O)ccc3)O)ccc1)O,691.15
26354,CCCCOC(=O)C(=O)C1C(C)CC2C1(C)CC(O)C1C2CC(C2=CC(=O)C=CC12C)F,468.25
22595,Clc1ccc2c(c1)Oc1c(O2)c(Cl)c(c(c1Cl)Cl)Cl,468.15
28354,OC1=NC(=Nc2ccccc2)S/C/1=C\c1cc(n(c1C)c1ccccn1)C,550.15
11740,CC1CCc2c(N1C(=O)c1ccccc1)cc1c(c2)N(C(CC1)C)C(=O)c1ccccc1,543.15
2377,Clc1ccc(cn1)F,292.15
12179,O=C(C(C(F)(F)F)C(F)(F)F)Nc1cccc(c1)C,448.15
8598,CC[Si](OC(=O)C)(OC(=O)C)OC(=O)C,281.15
24147,CCOC(=O)C(=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,331.15
2574,CCc1ccccn1,210.14999999999998
11708,CC(c1cc([N+](=Nc2ccccc2)[O-])c(cc1[N+](=Nc1ccccc1)[O-])C)C,400.15
25937,BrCOCBr,239.14999999999998
11066,CC1(C)C=Nc2c1cccc2,501.15
6895,COC(=O)CC(=O)CC(=O)OC,290.15
21668,CCCCCCCCCCCCCCCC(=O)NCCO,371.65
16309,CCCc1nc(c(n1Cc1ccc(cc1)c1ccccc1C1=NN=N[N]1)C(=O)OCc1oc(=O)oc1C)C(O)(C)C,450.65
24495,CC(=O)Oc1ccc(c(c1)c1ccccc1)OC(=O)C,341.15
10959,CC1C=Cn2c(C1)cc1c(c2=O)cccc1,362.15
5361,COc1ccc(cc1)C(c1ccccc1)(c1ccccc1)Cl,396.15
12116,[O-][N+](=O)c1ccc(cc1)C1Nn2c(S1)nnc2c1cccnc1,519.15
3045,Cc1cccc[n+]1[O-],321.15
25682,CCC(=CC)C(=O)NC(=O)N,471.15
5523,CCCCCc1ccc(cc1)S(=O)(=O)Cl,315.15
15521,CC1=CC=C2C(=NN=N2)[CH]1,354.65
7900,CC(=O)NNc1ccccc1,403.15
7409,Cc1ccnc2c1cccc2,283.15
26214,CCCCCCN(C(=O)COC(=O)c1ccccc1)CCCCCC,435.65
26319,COC(=O)c1ccc(cc1C1NC(=O)C(N1)(C)C(C)C)C,386.15
2543,CCOc1ccc2c(c1C(=O)Cl)cccc2,351.15
